Orthogroup	i_nil	i_purpurea	i_trifida	i_triloba
OG0041870		Ipurp_gene13152.mRNA1		
OG0041871		Ipurp_gene13151.mRNA1		
OG0041872		Ipurp_gene13136.mRNA1		
OG0041873		Ipurp_gene13132.mRNA1		
OG0041874		Ipurp_gene13129.mRNA1		
OG0041875		Ipurp_gene13128.mRNA1		
OG0041876		Ipurp_gene13126.mRNA1		
OG0041877		Ipurp_gene13109.mRNA1		
OG0041878		Ipurp_gene13106.mRNA1		
OG0041879		Ipurp_gene13103.mRNA1		
OG0041880		Ipurp_gene13099.mRNA1		
OG0041881		Ipurp_gene13098.mRNA1		
OG0041882		Ipurp_gene13078.mRNA1		
OG0041883		Ipurp_gene13071.mRNA1		
OG0041884		Ipurp_gene13069.mRNA1		
OG0041885		Ipurp_gene13068.mRNA1		
OG0041886		Ipurp_gene13065.mRNA1		
OG0041887		Ipurp_gene13062.mRNA1		
OG0041888		Ipurp_gene13058.mRNA1		
OG0041889		Ipurp_gene13051.mRNA1		
OG0041890		Ipurp_gene13050.mRNA1		
OG0041891		Ipurp_gene13039.mRNA1		
OG0041892		Ipurp_gene13034.mRNA1		
OG0041893		Ipurp_gene13032.mRNA1		
OG0041894		Ipurp_gene13023.mRNA1		
OG0041895		Ipurp_gene13022.mRNA1		
OG0041896		Ipurp_gene13017.mRNA1		
OG0041897		Ipurp_gene13014.mRNA1		
OG0041898		Ipurp_gene13013.mRNA1		
OG0041899		Ipurp_gene12997.mRNA1		
OG0041900		Ipurp_gene12996.mRNA1		
OG0041901		Ipurp_gene12994.mRNA1		
OG0041902		Ipurp_gene19611.mRNA1		
OG0041903		Ipurp_gene12991.mRNA1		
OG0041904		Ipurp_gene12987.mRNA1		
OG0041905		Ipurp_gene12986.mRNA1		
OG0041906		Ipurp_gene12982.mRNA1		
OG0041907		Ipurp_gene12975.mRNA1		
OG0041908		Ipurp_gene12973.mRNA1		
OG0041909		Ipurp_gene12972.mRNA1		
OG0041910		Ipurp_gene12971.mRNA1		
OG0041911		Ipurp_gene12966.mRNA1		
OG0041912		Ipurp_gene12965.mRNA1		
OG0041913		Ipurp_gene12964.mRNA1		
OG0041914		Ipurp_gene12963.mRNA1		
OG0041915		Ipurp_gene12960.mRNA1		
OG0041916		Ipurp_gene12955.mRNA1		
OG0041917		Ipurp_gene12946.mRNA1		
OG0041918		Ipurp_gene12945.mRNA1		
OG0041919		Ipurp_gene12944.mRNA1		
OG0041920		Ipurp_gene12936.mRNA1		
OG0041921		Ipurp_gene12929.mRNA1		
OG0041922		Ipurp_gene36075.mRNA1		
OG0041923		Ipurp_gene12925.mRNA1		
OG0041924		Ipurp_gene12919.mRNA1		
OG0041925		Ipurp_gene12914.mRNA1		
OG0041926		Ipurp_gene12912.mRNA1		
OG0041927		Ipurp_gene12905.mRNA1		
OG0041928		Ipurp_gene12904.mRNA1		
OG0041929		Ipurp_gene12900.mRNA1		
OG0041930		Ipurp_gene12896.mRNA1		
OG0041931		Ipurp_gene19913.mRNA1		
OG0041932		Ipurp_gene12888.mRNA1		
OG0041933		Ipurp_gene12885.mRNA1		
OG0041934		Ipurp_gene12880.mRNA1		
OG0041935		Ipurp_gene12875.mRNA1		
OG0041936		Ipurp_gene12874.mRNA1		
OG0041937		Ipurp_gene12872.mRNA1		
OG0041938		Ipurp_gene12866.mRNA1		
OG0041939		Ipurp_gene12858.mRNA1		
OG0041940		Ipurp_gene12854.mRNA1		
OG0041941		Ipurp_gene12852.mRNA1		
OG0041942		Ipurp_gene12848.mRNA1		
OG0041943		Ipurp_gene12836.mRNA1		
OG0041944		Ipurp_gene12834.mRNA1		
OG0041945		Ipurp_gene12829.mRNA1		
OG0041946		Ipurp_gene12822.mRNA1		
OG0041947		Ipurp_gene12821.mRNA1		
OG0041948		Ipurp_gene12817.mRNA1		
OG0041949		Ipurp_gene12816.mRNA1		
OG0041950		Ipurp_gene12805.mRNA1		
OG0041951		Ipurp_gene12803.mRNA1		
OG0041952		Ipurp_gene12796.mRNA1		
OG0041953		Ipurp_gene31669.mRNA1		
OG0041954		Ipurp_gene12794.mRNA1		
OG0041955		Ipurp_gene12789.mRNA1		
OG0041956		Ipurp_gene12788.mRNA1		
OG0041957		Ipurp_gene12785.mRNA1		
OG0041958		Ipurp_gene12783.mRNA1		
OG0041959		Ipurp_gene12776.mRNA1		
OG0041960		Ipurp_gene12773.mRNA1		
OG0041961		Ipurp_gene19624.mRNA1		
OG0041962		Ipurp_gene12762.mRNA1		
OG0041963		Ipurp_gene12761.mRNA1		
OG0041964		Ipurp_gene12759.mRNA1		
OG0041965		Ipurp_gene12755.mRNA1		
OG0041966		Ipurp_gene12756.mRNA1		
OG0041967		Ipurp_gene12754.mRNA1		
OG0041968		Ipurp_gene12752.mRNA1		
OG0041969		Ipurp_gene12738.mRNA1		
OG0041970		Ipurp_gene12732.mRNA1		
OG0041971		Ipurp_gene12730.mRNA1		
OG0041972		Ipurp_gene12727.mRNA1		
OG0041973		Ipurp_gene12722.mRNA1		
OG0041974		Ipurp_gene12721.mRNA1		
OG0041975		Ipurp_gene12718.mRNA1		
OG0041976		Ipurp_gene12713.mRNA1		
OG0041977		Ipurp_gene31306.mRNA1		
OG0041978		Ipurp_gene12709.mRNA1		
OG0041979		Ipurp_gene12705.mRNA1		
OG0041980		Ipurp_gene12704.mRNA1		
OG0041981		Ipurp_gene12703.mRNA1		
OG0041982		Ipurp_gene12701.mRNA1		
OG0041983		Ipurp_gene12687.mRNA1		
OG0041984		Ipurp_gene12692.mRNA1		
OG0041985		Ipurp_gene12674.mRNA1		
OG0041986		Ipurp_gene12684.mRNA1		
OG0041987		Ipurp_gene12682.mRNA1		
OG0041988		Ipurp_gene12676.mRNA1		
OG0041989		Ipurp_gene12660.mRNA1		
OG0041990		Ipurp_gene12659.mRNA1		
OG0041991		Ipurp_gene12658.mRNA1		
OG0041992		Ipurp_gene12642.mRNA1		
OG0041993		Ipurp_gene12641.mRNA1		
OG0041994		Ipurp_gene12622.mRNA1		
OG0041995		Ipurp_gene12619.mRNA1		
OG0041996		Ipurp_gene12613.mRNA1		
OG0041997		Ipurp_gene22157.mRNA1		
OG0041998		Ipurp_gene12608.mRNA1		
OG0041999		Ipurp_gene12605.mRNA1		
OG0042000		Ipurp_gene12604.mRNA1		
OG0042001		Ipurp_gene12603.mRNA1		
OG0042002		Ipurp_gene12601.mRNA1		
OG0042003		Ipurp_gene12598.mRNA1		
OG0042004		Ipurp_gene12596.mRNA1		
OG0042005		Ipurp_gene12594.mRNA1		
OG0042006		Ipurp_gene12593.mRNA1		
OG0042007		Ipurp_gene12585.mRNA1		
OG0042008		Ipurp_gene25637.mRNA1		
OG0042009		Ipurp_gene12564.mRNA1		
OG0042010		Ipurp_gene12559.mRNA1		
OG0042011		Ipurp_gene12550.mRNA1		
OG0042012		Ipurp_gene12549.mRNA1		
OG0042013		Ipurp_gene12548.mRNA1		
OG0042014		Ipurp_gene37789.mRNA1		
OG0042015		Ipurp_gene12543.mRNA1		
OG0042016		Ipurp_gene12540.mRNA1		
OG0042017		Ipurp_gene12530.mRNA1		
OG0042018		Ipurp_gene12520.mRNA1		
OG0042019		Ipurp_gene12518.mRNA1		
OG0042020		Ipurp_gene12488.mRNA1		
OG0042021		Ipurp_gene12487.mRNA1		
OG0042022		Ipurp_gene12484.mRNA1		
OG0042023		Ipurp_gene12465.mRNA1		
OG0042024		Ipurp_gene12468.mRNA1		
OG0042025		Ipurp_gene12478.mRNA1		
OG0042026		Ipurp_gene12466.mRNA1		
OG0042027		Ipurp_gene12470.mRNA1		
OG0042028		Ipurp_gene12428.mRNA1		
OG0042029		Ipurp_gene19958.mRNA1		
OG0042030		Ipurp_gene21381.mRNA1		
OG0042031		Ipurp_gene12477.mRNA1		
OG0042032		Ipurp_gene48987.mRNA1		
OG0042033		Ipurp_gene12414.mRNA1		
OG0042034		Ipurp_gene12194.mRNA1		
OG0042035		Ipurp_gene12411.mRNA1		
OG0042036		Ipurp_gene12406.mRNA1		
OG0042037		Ipurp_gene12392.mRNA1		
OG0042038		Ipurp_gene12391.mRNA1		
OG0042039		Ipurp_gene12378.mRNA1		
OG0042040		Ipurp_gene12375.mRNA1		
OG0042041		Ipurp_gene12373.mRNA1		
OG0042042		Ipurp_gene12371.mRNA1		
OG0042043		Ipurp_gene12358.mRNA1		
OG0042044		Ipurp_gene12356.mRNA1		
OG0042045		Ipurp_gene12353.mRNA1		
OG0042046		Ipurp_gene12343.mRNA1		
OG0042047		Ipurp_gene12339.mRNA1		
OG0042048		Ipurp_gene12334.mRNA1		
OG0042049		Ipurp_gene12333.mRNA1		
OG0042050		Ipurp_gene12330.mRNA1		
OG0042051		Ipurp_gene12327.mRNA1		
OG0042052		Ipurp_gene12325.mRNA1		
OG0042053		Ipurp_gene37135.mRNA1		
OG0042054		Ipurp_gene12323.mRNA1		
OG0042055		Ipurp_gene12322.mRNA1		
OG0042056		Ipurp_gene12312.mRNA1		
OG0042057		Ipurp_gene31392.mRNA1		
OG0042058		Ipurp_gene12297.mRNA1		
OG0042059		Ipurp_gene12295.mRNA1		
OG0042060		Ipurp_gene12293.mRNA1		
OG0042061		Ipurp_gene12291.mRNA1		
OG0042062		Ipurp_gene12289.mRNA1		
OG0042063		Ipurp_gene12286.mRNA1		
OG0042064		Ipurp_gene12270.mRNA1		
OG0042065		Ipurp_gene12264.mRNA1		
OG0042066		Ipurp_gene12262.mRNA1		
OG0042067		Ipurp_gene12261.mRNA1		
OG0042068		Ipurp_gene12253.mRNA1		
OG0042069		Ipurp_gene12246.mRNA1		
OG0042070		Ipurp_gene12244.mRNA1		
OG0042071		Ipurp_gene25142.mRNA1		
OG0042072		Ipurp_gene37407.mRNA1		
OG0042073		Ipurp_gene12238.mRNA1		
OG0042074		Ipurp_gene12237.mRNA1		
OG0042075		Ipurp_gene12236.mRNA1		
OG0042076		Ipurp_gene12227.mRNA1		
OG0042077		Ipurp_gene12218.mRNA1		
OG0042078		Ipurp_gene12215.mRNA1		
OG0042079		Ipurp_gene19645.mRNA1		
OG0042080		Ipurp_gene19644.mRNA1		
OG0042081		Ipurp_gene27084.mRNA1		
OG0042082		Ipurp_gene38228.mRNA1		
OG0042083		Ipurp_gene12179.mRNA1		
OG0042084		Ipurp_gene12196.mRNA1		
OG0042085		Ipurp_gene12195.mRNA1		
OG0042086		Ipurp_gene12186.mRNA1		
OG0042087		Ipurp_gene12183.mRNA1		
OG0042088		Ipurp_gene12160.mRNA1		
OG0042089		Ipurp_gene12159.mRNA1		
OG0042090		Ipurp_gene18218.mRNA1		
OG0042091		Ipurp_gene12156.mRNA1		
OG0042092		Ipurp_gene12153.mRNA1		
OG0042093		Ipurp_gene12135.mRNA1		
OG0042094		Ipurp_gene12146.mRNA1		
OG0042095		Ipurp_gene12131.mRNA1		
OG0042096		Ipurp_gene12121.mRNA1		
OG0042097		Ipurp_gene43468.mRNA1		
OG0042098		Ipurp_gene12115.mRNA1		
OG0042099		Ipurp_gene12105.mRNA1		
OG0042100		Ipurp_gene12102.mRNA1		
OG0042101		Ipurp_gene12100.mRNA1		
OG0042102		Ipurp_gene12097.mRNA1		
OG0042103		Ipurp_gene12069.mRNA1		
OG0042104		Ipurp_gene12053.mRNA1		
OG0042105		Ipurp_gene21906.mRNA1		
OG0042106		Ipurp_gene12049.mRNA1		
OG0042107		Ipurp_gene12410.mRNA1		
OG0042108		Ipurp_gene12042.mRNA1		
OG0042109		Ipurp_gene12039.mRNA1		
OG0042110		Ipurp_gene12038.mRNA1		
OG0042111		Ipurp_gene12037.mRNA1		
OG0042112		Ipurp_gene12027.mRNA1		
OG0042113		Ipurp_gene12023.mRNA1		
OG0042114		Ipurp_gene12021.mRNA1		
OG0042115		Ipurp_gene12016.mRNA1		
OG0042116		Ipurp_gene12014.mRNA1		
OG0042117		Ipurp_gene12007.mRNA1		
OG0042118		Ipurp_gene12005.mRNA1		
OG0042119		Ipurp_gene12003.mRNA1		
OG0042120		Ipurp_gene12001.mRNA1		
OG0042121		Ipurp_gene11995.mRNA1		
OG0042122		Ipurp_gene12093.mRNA1		
OG0042123		Ipurp_gene11983.mRNA1		
OG0042124		Ipurp_gene11974.mRNA1		
OG0042125		Ipurp_gene11973.mRNA1		
OG0042126		Ipurp_gene11956.mRNA1		
OG0042127		Ipurp_gene11940.mRNA1		
OG0042128		Ipurp_gene11936.mRNA1		
OG0042129		Ipurp_gene11935.mRNA1		
OG0042130		Ipurp_gene38233.mRNA1		
OG0042131		Ipurp_gene11932.mRNA1		
OG0042132		Ipurp_gene11930.mRNA1		
OG0042133		Ipurp_gene11926.mRNA1		
OG0042134		Ipurp_gene11908.mRNA1		
OG0042135		Ipurp_gene11893.mRNA1		
OG0042136		Ipurp_gene11883.mRNA1		
OG0042137		Ipurp_gene11882.mRNA1		
OG0042138		Ipurp_gene11881.mRNA1		
OG0042139		Ipurp_gene11876.mRNA1		
OG0042140		Ipurp_gene11864.mRNA1		
OG0042141		Ipurp_gene11858.mRNA1		
OG0042142		Ipurp_gene11849.mRNA1		
OG0042143		Ipurp_gene11843.mRNA1		
OG0042144		Ipurp_gene11841.mRNA1		
OG0042145		Ipurp_gene11834.mRNA1		
OG0042146		Ipurp_gene11829.mRNA1		
OG0042147		Ipurp_gene11803.mRNA1		
OG0042148		Ipurp_gene11800.mRNA1		
OG0042149		Ipurp_gene43466.mRNA1		
OG0042150		Ipurp_gene11777.mRNA1		
OG0042151		Ipurp_gene11758.mRNA1		
OG0042152		Ipurp_gene11753.mRNA1		
OG0042153		Ipurp_gene11750.mRNA1		
OG0042154		Ipurp_gene11728.mRNA1		
OG0042155		Ipurp_gene11726.mRNA1		
OG0042156		Ipurp_gene11716.mRNA1		
OG0042157		Ipurp_gene11715.mRNA1		
OG0042158		Ipurp_gene11711.mRNA1		
OG0042159		Ipurp_gene11701.mRNA1		
OG0042160		Ipurp_gene11700.mRNA1		
OG0042161		Ipurp_gene11693.mRNA1		
OG0042162		Ipurp_gene11684.mRNA1		
OG0042163		Ipurp_gene11683.mRNA1		
OG0042164		Ipurp_gene11682.mRNA1		
OG0042165		Ipurp_gene11676.mRNA1		
OG0042166		Ipurp_gene11662.mRNA1		
OG0042167		Ipurp_gene11660.mRNA1		
OG0042168		Ipurp_gene11658.mRNA1		
OG0042169		Ipurp_gene11656.mRNA1		
OG0042170		Ipurp_gene11651.mRNA1		
OG0042171		Ipurp_gene38254.mRNA1		
OG0042172		Ipurp_gene11629.mRNA1		
OG0042173		Ipurp_gene11601.mRNA1		
OG0042174		Ipurp_gene11592.mRNA1		
OG0042175		Ipurp_gene11591.mRNA1		
OG0042176		Ipurp_gene11584.mRNA1		
OG0042177		Ipurp_gene11573.mRNA1		
OG0042178		Ipurp_gene11571.mRNA1		
OG0042179		Ipurp_gene11559.mRNA1		
OG0042180		Ipurp_gene11548.mRNA1		
OG0042181		Ipurp_gene11544.mRNA1		
OG0042182		Ipurp_gene11542.mRNA1		
OG0042183		Ipurp_gene11540.mRNA1		
OG0042184		Ipurp_gene53934.mRNA1		
OG0042185		Ipurp_gene53933.mRNA1		
OG0042186		Ipurp_gene11509.mRNA1		
OG0042187		Ipurp_gene11507.mRNA1		
OG0042188		Ipurp_gene11503.mRNA1		
OG0042189		Ipurp_gene11487.mRNA1		
OG0042190		Ipurp_gene11463.mRNA1		
OG0042191		Ipurp_gene11450.mRNA1		
OG0042192		Ipurp_gene2233.mRNA1		
OG0042193		Ipurp_gene11439.mRNA1		
OG0042194		Ipurp_gene11427.mRNA1		
OG0042195		Ipurp_gene11426.mRNA1		
OG0042196		Ipurp_gene11425.mRNA1		
OG0042197		Ipurp_gene11423.mRNA1		
OG0042198		Ipurp_gene11420.mRNA1		
OG0042199		Ipurp_gene11403.mRNA1		
OG0042200		Ipurp_gene11402.mRNA1		
OG0042201		Ipurp_gene11400.mRNA1		
OG0042202		Ipurp_gene11395.mRNA1		
OG0042203		Ipurp_gene11394.mRNA1		
OG0042204		Ipurp_gene11392.mRNA1		
OG0042205		Ipurp_gene11376.mRNA1		
OG0042206		Ipurp_gene11375.mRNA1		
OG0042207		Ipurp_gene11357.mRNA1		
OG0042208		Ipurp_gene11332.mRNA1		
OG0042209		Ipurp_gene11328.mRNA1		
OG0042210		Ipurp_gene11316.mRNA1		
OG0042211		Ipurp_gene11315.mRNA1		
OG0042212		Ipurp_gene11285.mRNA1		
OG0042213		Ipurp_gene11272.mRNA1		
OG0042214		Ipurp_gene11248.mRNA1		
OG0042215		Ipurp_gene11245.mRNA1		
OG0042216		Ipurp_gene11230.mRNA1		
OG0042217		Ipurp_gene11187.mRNA1		
OG0042218		Ipurp_gene11184.mRNA1		
OG0042219		Ipurp_gene11147.mRNA1		
OG0042220		Ipurp_gene11115.mRNA1		
OG0042221		Ipurp_gene11106.mRNA1		
OG0042222		Ipurp_gene11082.mRNA1		
OG0042223		Ipurp_gene11057.mRNA1		
OG0042224		Ipurp_gene11050.mRNA1		
OG0042225		Ipurp_gene11047.mRNA1		
OG0042226		Ipurp_gene11026.mRNA1		
OG0042227		Ipurp_gene11015.mRNA1		
OG0042228		Ipurp_gene11012.mRNA1		
OG0042229		Ipurp_gene11006.mRNA1		
OG0042230		Ipurp_gene11005.mRNA1		
OG0042231		Ipurp_gene11003.mRNA1		
OG0042232		Ipurp_gene11002.mRNA1		
OG0042233		Ipurp_gene10997.mRNA1		
OG0042234		Ipurp_gene10988.mRNA1		
OG0042235		Ipurp_gene10987.mRNA1		
OG0042236		Ipurp_gene10959.mRNA1		
OG0042237		Ipurp_gene10946.mRNA1		
OG0042238		Ipurp_gene10933.mRNA1		
OG0042239		Ipurp_gene17099.mRNA1		
OG0042240		Ipurp_gene10916.mRNA1		
OG0042241		Ipurp_gene10915.mRNA1		
OG0042242		Ipurp_gene10912.mRNA1		
OG0042243		Ipurp_gene10911.mRNA1		
OG0042244		Ipurp_gene10908.mRNA1		
OG0042245		Ipurp_gene10901.mRNA1		
OG0042246		Ipurp_gene10900.mRNA1		
OG0042247		Ipurp_gene10891.mRNA1		
OG0042248		Ipurp_gene10876.mRNA1		
OG0042249		Ipurp_gene10860.mRNA1		
OG0042250		Ipurp_gene10844.mRNA1		
OG0042251		Ipurp_gene10838.mRNA1		
OG0042252		Ipurp_gene10819.mRNA1		
OG0042253		Ipurp_gene10800.mRNA1		
OG0042254		Ipurp_gene10751.mRNA1		
OG0042255		Ipurp_gene10750.mRNA1		
OG0042256		Ipurp_gene10715.mRNA1		
OG0042257		Ipurp_gene10706.mRNA1		
OG0042258		Ipurp_gene10704.mRNA1		
OG0042259		Ipurp_gene36118.mRNA1_10		
OG0042260		Ipurp_gene11134.mRNA1		
OG0042261		Ipurp_gene18795.mRNA1_24		
OG0042262		Ipurp_gene36118.mRNA1_20		
OG0042263		Ipurp_gene18795.mRNA1_37		
OG0042264		Ipurp_gene18795.mRNA1_43		
OG0042265		Ipurp_gene18795.mRNA1_23		
OG0042266		Ipurp_gene660.mRNA1		
OG0042267		Ipurp_gene36118.mRNA1_8		
OG0042268		Ipurp_gene18795.mRNA1_16		
OG0042269		Ipurp_gene43185.mRNA1		
OG0042270		Ipurp_gene18795.mRNA1_11		
OG0042271		Ipurp_gene1663.mRNA1_48		
OG0042272		Ipurp_gene1664.mRNA1_12		
OG0042273		Ipurp_gene1663.mRNA1_12		
OG0042274		Ipurp_gene1664.mRNA1_47		
OG0042275		Ipurp_gene3139.mRNA1_48		
OG0042276		Ipurp_gene3139.mRNA1_31		
OG0042277		Ipurp_gene18795.mRNA1_19		
OG0042278		Ipurp_gene3139.mRNA1_18		
OG0042279		Ipurp_gene1663.mRNA1_28		
OG0042280		Ipurp_gene18795.mRNA1_46		
OG0042281		Ipurp_gene3139.mRNA1_23		
OG0042282		Ipurp_gene1663.mRNA1_10		
OG0042283		Ipurp_gene1664.mRNA1_8		
OG0042284		Ipurp_gene3139.mRNA1_7		
OG0042285		Ipurp_gene38363.mRNA1		
OG0042286		Ipurp_gene38364.mRNA1		
OG0042287		Ipurp_gene38382.mRNA1		
OG0042288		Ipurp_gene38397.mRNA1		
OG0042289		Ipurp_gene38432.mRNA1		
OG0042290		Ipurp_gene38434.mRNA1		
OG0042291		Ipurp_gene38461.mRNA1		
OG0042292		Ipurp_gene38462.mRNA1		
OG0042293		Ipurp_gene38466.mRNA1		
OG0042294		Ipurp_gene38485.mRNA1		
OG0042295		Ipurp_gene38502.mRNA1		
OG0042296		Ipurp_gene38515.mRNA1		
OG0042297		Ipurp_gene38516.mRNA1		
OG0042298		Ipurp_gene38530.mRNA1		
OG0042299		Ipurp_gene38542.mRNA1		
OG0042300		Ipurp_gene38544.mRNA1		
OG0042301		Ipurp_gene38558.mRNA1		
OG0042302		Ipurp_gene38559.mRNA1		
OG0042303		Ipurp_gene38577.mRNA1		
OG0042304		Ipurp_gene38585.mRNA1		
OG0042305		Ipurp_gene38605.mRNA1		
OG0042306		Ipurp_gene38614.mRNA1		
OG0042307		Ipurp_gene38615.mRNA1		
OG0042308		Ipurp_gene38620.mRNA1		
OG0042309		Ipurp_gene38621.mRNA1		
OG0042310		Ipurp_gene38625.mRNA1		
OG0042311		Ipurp_gene38632.mRNA1		
OG0042312		Ipurp_gene38671.mRNA1		
OG0042313		Ipurp_gene38672.mRNA1		
OG0042314		Ipurp_gene38684.mRNA1		
OG0042315		Ipurp_gene38687.mRNA1		
OG0042316		Ipurp_gene38693.mRNA1		
OG0042317		Ipurp_gene38717.mRNA1		
OG0042318		Ipurp_gene38725.mRNA1		
OG0042319		Ipurp_gene38733.mRNA1		
OG0042320		Ipurp_gene38762.mRNA1		
OG0042321		Ipurp_gene38763.mRNA1		
OG0042322		Ipurp_gene38764.mRNA1		
OG0042323		Ipurp_gene38777.mRNA1		
OG0042324		Ipurp_gene38779.mRNA1		
OG0042325		Ipurp_gene38783.mRNA1		
OG0042326		Ipurp_gene38793.mRNA1		
OG0042327		Ipurp_gene38794.mRNA1		
OG0042328		Ipurp_gene38797.mRNA1		
OG0042329		Ipurp_gene38822.mRNA1		
OG0042330		Ipurp_gene38830.mRNA1		
OG0042331		Ipurp_gene38847.mRNA1		
OG0042332		Ipurp_gene38850.mRNA1		
OG0042333		Ipurp_gene38853.mRNA1		
OG0042334		Ipurp_gene38854.mRNA1		
OG0042335		Ipurp_gene38862.mRNA1		
OG0042336		Ipurp_gene38865.mRNA1		
OG0042337		Ipurp_gene38867.mRNA1		
OG0042338		Ipurp_gene38869.mRNA1		
OG0042339		Ipurp_gene38891.mRNA1		
OG0042340		Ipurp_gene38894.mRNA1		
OG0042341		Ipurp_gene38896.mRNA1		
OG0042342		Ipurp_gene38915.mRNA1		
OG0042343		Ipurp_gene38917.mRNA1		
OG0042344		Ipurp_gene38921.mRNA1		
OG0042345		Ipurp_gene38928.mRNA1		
OG0042346		Ipurp_gene38937.mRNA1		
OG0042347		Ipurp_gene38945.mRNA1		
OG0042348		Ipurp_gene38965.mRNA1		
OG0042349		Ipurp_gene38971.mRNA1		
OG0042350		Ipurp_gene38974.mRNA1		
OG0042351		Ipurp_gene38976.mRNA1		
OG0042352		Ipurp_gene38980.mRNA1		
OG0042353		Ipurp_gene38982.mRNA1		
OG0042354		Ipurp_gene38987.mRNA1		
OG0042355		Ipurp_gene38988.mRNA1		
OG0042356		Ipurp_gene39002.mRNA1		
OG0042357		Ipurp_gene39003.mRNA1		
OG0042358		Ipurp_gene39005.mRNA1		
OG0042359		Ipurp_gene39009.mRNA1		
OG0042360		Ipurp_gene39023.mRNA1		
OG0042361		Ipurp_gene39026.mRNA1		
OG0042362		Ipurp_gene39041.mRNA1		
OG0042363		Ipurp_gene39050.mRNA1		
OG0042364		Ipurp_gene39056.mRNA1		
OG0042365		Ipurp_gene39070.mRNA1		
OG0042366		Ipurp_gene39071.mRNA1		
OG0042367		Ipurp_gene39076.mRNA1		
OG0042368		Ipurp_gene39080.mRNA1		
OG0042369		Ipurp_gene39085.mRNA1		
OG0042370		Ipurp_gene39094.mRNA1		
OG0042371		Ipurp_gene39101.mRNA1		
OG0042372		Ipurp_gene39102.mRNA1		
OG0042373		Ipurp_gene39106.mRNA1		
OG0042374		Ipurp_gene39108.mRNA1		
OG0042375		Ipurp_gene39111.mRNA1		
OG0042376		Ipurp_gene39120.mRNA1		
OG0042377		Ipurp_gene39125.mRNA1		
OG0042378		Ipurp_gene39135.mRNA1		
OG0042379		Ipurp_gene39136.mRNA1		
OG0042380		Ipurp_gene39140.mRNA1		
OG0042381		Ipurp_gene39145.mRNA1		
OG0042382		Ipurp_gene39146.mRNA1		
OG0042383		Ipurp_gene39149.mRNA1		
OG0042384		Ipurp_gene39152.mRNA1		
OG0042385		Ipurp_gene39158.mRNA1		
OG0042386		Ipurp_gene39162.mRNA1		
OG0042387		Ipurp_gene39165.mRNA1		
OG0042388		Ipurp_gene39179.mRNA1		
OG0042389		Ipurp_gene39180.mRNA1		
OG0042390		Ipurp_gene39184.mRNA1		
OG0042391		Ipurp_gene39193.mRNA1		
OG0042392		Ipurp_gene12152.mRNA1		
OG0042393		Ipurp_gene39194.mRNA1		
OG0042394		Ipurp_gene39195.mRNA1		
OG0042395		Ipurp_gene39201.mRNA1		
OG0042396		Ipurp_gene39205.mRNA1		
OG0042397		Ipurp_gene39207.mRNA1		
OG0042398		Ipurp_gene39213.mRNA1		
OG0042399		Ipurp_gene39218.mRNA1		
OG0042400		Ipurp_gene39224.mRNA1		
OG0042401		Ipurp_gene39228.mRNA1		
OG0042402		Ipurp_gene39259.mRNA1		
OG0042403		Ipurp_gene39261.mRNA1		
OG0042404		Ipurp_gene39267.mRNA1		
OG0042405		Ipurp_gene39268.mRNA1		
OG0042406		Ipurp_gene39269.mRNA1		
OG0042407		Ipurp_gene39271.mRNA1		
OG0042408		Ipurp_gene39277.mRNA1		
OG0042409		Ipurp_gene39293.mRNA1		
OG0042410		Ipurp_gene39296.mRNA1		
OG0042411		Ipurp_gene39300.mRNA1		
OG0042412		Ipurp_gene39307.mRNA1		
OG0042413		Ipurp_gene39308.mRNA1		
OG0042414		Ipurp_gene39319.mRNA1		
OG0042415		Ipurp_gene39321.mRNA1		
OG0042416		Ipurp_gene39324.mRNA1		
OG0042417		Ipurp_gene39330.mRNA1		
OG0042418		Ipurp_gene39331.mRNA1		
OG0042419		Ipurp_gene39338.mRNA1		
OG0042420		Ipurp_gene39347.mRNA1		
OG0042421		Ipurp_gene39348.mRNA1		
OG0042422		Ipurp_gene39362.mRNA1		
OG0042423		Ipurp_gene39364.mRNA1		
OG0042424		Ipurp_gene39365.mRNA1		
OG0042425		Ipurp_gene39374.mRNA1		
OG0042426		Ipurp_gene32534.mRNA1		
OG0042427		Ipurp_gene39378.mRNA1		
OG0042428		Ipurp_gene39393.mRNA1		
OG0042429		Ipurp_gene39406.mRNA1		
OG0042430		Ipurp_gene39413.mRNA1		
OG0042431		Ipurp_gene39421.mRNA1		
OG0042432		Ipurp_gene39425.mRNA1		
OG0042433		Ipurp_gene39427.mRNA1		
OG0042434		Ipurp_gene39435.mRNA1		
OG0042435		Ipurp_gene39436.mRNA1		
OG0042436		Ipurp_gene39443.mRNA1		
OG0042437		Ipurp_gene39444.mRNA1		
OG0042438		Ipurp_gene39451.mRNA1		
OG0042439		Ipurp_gene39453.mRNA1		
OG0042440		Ipurp_gene39465.mRNA1		
OG0042441		Ipurp_gene39471.mRNA1		
OG0042442		Ipurp_gene39475.mRNA1		
OG0042443		Ipurp_gene39476.mRNA1		
OG0042444		Ipurp_gene39478.mRNA1		
OG0042445		Ipurp_gene39491.mRNA1		
OG0042446		Ipurp_gene15177.mRNA1		
OG0042447		Ipurp_gene39508.mRNA1		
OG0042448		Ipurp_gene39511.mRNA1		
OG0042449		Ipurp_gene39521.mRNA1		
